themeCode,themeName,stockCode,stockName,info
27,자동차부품,A122350,삼기오토모티브,알루미늄 다이캐스팅 및 가공을 통한 자동차 엔진부품과 변속기부품 개발/생산 업체. 현대/기아차/GM KOREA 1차 협력업체임.
27,자동차부품,A122690,서진오토모티브,"차량용 구동품(Clutch, Auto Parts 등)을 주력으로 생산하는 자동차 부품업체. 현대차, 기아차, 현대모비스 등 다양한 고객사를 보유."
27,자동차부품,A090150,광진윈텍,"국내 자동차용 시트히터 시장점유율 상위 업체. 현대, 기아, 르노삼성자동차 대부분의 차종에 납품하고 있음."
27,자동차부품,A053700,삼보모터스,"자동차 부품제조 업체. 자동차용 자동변속기 Plate류와 엔진룸 및 연료계통 Pipe류, 자동차용 Bumper 및 내/외장 사출품 등을 제조/판매."
27,자동차부품,A012160,영흥철강,자동차용 겹판스프링 및 코일스프링을 제조 및 판매.
27,자동차부품,A004840,DRB동일,"자동차의 후드, 문, 차체, 트렁크 등에 장착되는 자동차용 고무제품인 비히클실링 생산."
27,자동차부품,A017370,우신시스템,"자동차 차체 자동용접 라인 설비에 대한 제조 및 판매를 주요 사업으로 영위하는 업체. 이외에도 자동차 Door제작과 자동차 안전벨트, 자동차 내장품 등을 제작."
27,자동차부품,A101930,인화정공,"11년11월 대연정공을 인수해 자동차부품사업도 영위하고 있으며, 현대위아, 현대다이모스 등에 케이지(CAGE) 및 베벨기어(GEAR)류 등을 공급."
27,자동차부품,A141070,맥스로텍,자동차 생산 자동화 시스템 분야 업체. 2009년부터 사업다각화를 위해 승용차 엔진용 실린더블록 전 공정 양산설비를 도입 및 엔진부품 초정밀 가공사업을 개시.
27,자동차부품,A004100,태양금속,"자동차 및 기계, 전기, 전자부품용 단조제품 제조업체. 자동차용 및 전자부품용 냉간단조제품(볼트, 스크류 등)과 와샤, 너트, 강구, 냉간단조용 선재류(선재가공품) 등을 생산, 판매."
27,자동차부품,A001420,태원물산,자동차부품 사업(자동차용 워터펌프 및 Gear Shift 등) 영위업체.
27,자동차부품,A013870,지엠비코리아,"자동차부품 제조업체. 주요 제품으로는 엔진 Belt System의 동력전달 용도로 쓰이는 TIB, Auto T/M내의 Valve Body에 조립되는 유압제어부품인 V/Splool, 자동차냉각시스템 적용 제품인 Water-Pump 등이 있음. 주요 납품처로는 현대/기아차를 비롯한 한국GM, 르노삼성, 쌍용차 등의 완성차와 현대파워텍, 현대위아, 만도, 남양공업 등의 Tier1 업체 등이 있음."
27,자동차부품,A113810,디젠스,소음기(Muffler)를 주로 생산하는 자동차부품 제조업체. 주요 매출처는 한국GM.
27,자동차부품,A010660,화천기계,공작기계 및 자동차부품 제조업체. 자동차 엔진용 부품인 실린더블럭을 가공하여 납품중.
27,자동차부품,A130500,GH신소재,"국내 자동차 내장재용 부직포시장에서 단일공장 규모 1위 업체. 일반 산업용 부직포 및 자동차 내장용 부품에 적용되는 부직포 원단과 PU(Polyurethane) Foam 제품을 생산, 공급."
27,자동차부품,A067570,엔브이에이치코리아,"자동차 내장 부품∙소재 업체. 주요 생산품은 HEADLINER, NVH부품(ISOLATION DASH, INSULATION DASH, INSULATION HOOD, TUNNEL PAD 등), FLOOR CARPET, DOOR TRIM 등. 생산품의 대부분을 현대차와 기아차에 공급중."
27,자동차부품,A170030,현대공업,"자동차 내장재 전문 생산업체. 현대기아차의 주요 협력업체로 자동차 시트패드를 비롯해 암레스트, 헤드레스트 등 자동차 내장재를 전문으로 생산."
27,자동차부품,A071850,캐스텍코리아,자동차용 주물소재 및 가공부품 생산기업으로 자동차용 터보차저 핵심부품인 터빈하우징과 센터하우징을 주력 생산.
27,자동차부품,A105550,트루윈,"자동차 운행에 있어 필수적으로 적용되는 엑셀, 브레이크 및 엔진에 적용되는 센서(IR SENSOR, APS, BPS, TPS 등) 및 액츄에이터(OCV 등)를 개발, 제조 및 공급하는 업체."
27,자동차부품,A200880,서연이화,"자동차용 내장제품 및 SEAT 전문생산업체. 주요 생산품은 자동차용 DOOR TRIM, 소형상용차 SEAT 등. 현대/기아차의 부품 협력업체로 생산품의 대부분을 현대/기아차에 공급."
27,자동차부품,A012200,계양전기,"전동공구, 농업용 소형엔진, 산업용구(에어공구, 절삭공구, 측정공구, 용접기 등) 등의 산업용품사업과 자동차용 모터 등의 전장품사업을 영위. 현대/기아자동차 중형 이상 차종 대부분에 Seat용 모터를 납품중."
27,자동차부품,A204320,만도,"제동, 조향, 현가장치 등을 개발/생산하는 글로벌 자동차 부품 제조 업체. 샤시부품(ABS, ESC, 조향장치 등)과 전자조향장치(EPS), 차선변경 안전시스템(LKAS), 자동주차시스템(SPAS) 등 전장부품을 개발/생산."
27,자동차부품,A008350,남선알미늄,범퍼 등 자동차용 내외장 플라스틱 부품을 생산/판매하는 자동차 사업부문 영위.
27,자동차부품,A215360,우리산업,"기존 舊우리산업에서 분할된 업체로 자동차부품 제조사업을 영위. 자동차 공조장치 관련 부품을 생산하는 완성차업계의 2차 공급업체. 국내 주요 거래처는 한라공조, 현대모비스, 두원공조 등이며, 해외 거래처는 DENSO, VALEO, BEHR, DELPHI 등. 주요 제품으로는 HVAC ACTUATOR, CLUTCH COIL ASSEMBLY, HEATER CONTROL ASSEMBLY 등."
27,자동차부품,A196700,웹스,"고분자 신소재 개발기술을 바탕으로 자동차 내장재용, 건축용 및 레저용 등 다양한 고부가 신소재를 제조, 판매하는 업체. 특히, 자동차용 Interior 및 Encapsulation 내장재 시장에서 과점적인 지위 확보."
27,자동차부품,A214330,금호에이치티,"자동차용 조명 전문 제조 업체. 조명의 광원에 따라 LED모듈 사업부 및 백열전구(BULB) 사업부로 구분지어 사업을 영위중이며, 차량 전면/후면 조명장치, 계기판, 실내등 등 자동차에 사용되는 전 부문의 조명을 생산중."
27,자동차부품,A212560,네오오토,"자동차 변속기의 핵심 부품인 피니언 기어, 디프 어셈블리, 대형 기어 등 기어류 부품을 생산하는 업체."
27,자동차부품,A013310,아진산업,"자동차 차체 보강 패널 등을 개발, 생산하는 자동차 차체부품 업체. 주요 생산품목은 PNL ASSY F/APRON I/O COMPL, RAIL ASSY ROOF FRONT, CTR FLOOR ASSY COMPL, RINNG ASSY SUN ROOF REINF RING, PARTITION ASSY CTR FRT, REINF SIDE OTR 등의 자동차 차체 보강 판넬류임. 주요 매출처는 현대/기아자동차, 한온시스템 등."
27,자동차부품,A152330,코리아오토글라스,"자동차용 안전유리 전문업체. 접합유리, 강화유리 등 자동차용 안전유리 제조, 판매, 수출업을 주요 사업으로 영위. 주요 매출처는 현대/기아차 및 GM 한국 등임."
27,자동차부품,A016740,두올,"자동차용 원단 및 시트, 에어백 등을 주요 제품으로 생산하는 자동차부품업체. 주요 고객사는 현대/기아차 등임."
27,자동차부품,A241690,유니테크노,"자동차부품 제조업체. 차량의 엔진(Engine) 및 파워트레인(Power train)에 사용되는 기어 및 흡기용 밸브 및 배관류 등의 플라스틱 사출 부품 제작. 또한, 차량의 윈도우 및 와이퍼용 모터부품, ABS(Anti-Brake System)용 모터 부분품 및 조립, Mission용 모터 부분품 및 조립, EPS(전자식 스티어링 휠)용 모터부품 및 조립 등 차량의 구동 및 전장품에 사용되는 다양한 모터류의 부품 및 조립 사업 영위."
27,자동차부품,A143210,핸즈코퍼레이션,"알루미늄 휠 전문 생산업체. 주로 주문자 상표 부착 생산(OEM)의 형태로 완성차 제조업체에 제품을 공급하고 있으며, 주요 거래 업체는 국내 현대기아차그룹, GM그룹, 르노닛산그룹, 폭스바겐, 포드, 크라이슬러 등."
27,자동차부품,A014440,영보화학,"가교발포 폴리올레핀(Polyolefin) 폼 전문 생산업체. 현대, 기아, 대우, 쌍용, 삼성에서 생산되는 주요 차량에 천정재, 도어완충재, Sealing재, Side Pillar재 적용 판매."
27,자동차부품,A007530,영신금속,단조부품 전문 생산업체로 자동차용 볼트 및 스크류 제품 생산.
27,자동차부품,A008500,일정실업,"자동차용 SEAT원단, 가구용 직물 등을 제조, 판매하는 업체. 자동차용 LAMI FABRIC 제품 제조부문의 매출액이 60% 이상을 차지. 주요 매출처는 HANS AMERICA, 현대차, VALDESE, ADIENT ROMANIA, (주)셀맥인터내셔널 등."
27,자동차부품,A024840,KBI메탈,"자동차 전장사업(모터 및 트랜스포머용 CORE, 중대형 상용차 및 장비용 ALTERNATOR와 STARTER 등) 영위."
27,자동차부품,A020400,대동금속,"농기계, 산업기계, 자동차용 주물소재를 생산, 판매하는 업체.자동차 엔진용 실린더 헤드류를 현대자동차에 직접 납품."
27,자동차부품,A008830,대동기어,"자동차 및 농기계, 산업기계 등의 동력전달장치용 부품 및 트랜스밋션을 주로 제조/판매하는 업체. 주요 매출처는 대동공업, 한국지엠, 현대차계열 등임."
27,자동차부품,A118990,모트렉스,"운전자와 차량간의 의사소통을 위한 Automotive HMI 기술을 바탕으로 IVI(In Vehicle Infotainment) 제품을 생산하여 판매 중인 자동차부품 업체. 향후 도래할 것으로 예상되는 자율주행차량 시대에 대비하여 첨단운전자보조시스템 (ADAS) 시장을 겨냥한 Head Up Display(이하 “HUD”), Dashcam 등을 개발하여 판매할 예정. 전장 IT 사업 등을 신규 사업으로 추진. 현대/기아차 신흥국(인도, 멕시코, 호주 등) 수출 차량에 주력으로 제품 공급."
27,자동차부품,A263600,덕우전자,"CCM(초소형 카메라모듈)에 장착되는 소형 프레스부품 및 자동차부품 생산, 판매업체. 자동차용 전장부품 제품에는 ABS Motor용, EPS Motor 용 부품, 전기자동차 배터리 커버, 차량용 카메라모듈 부품 등이 있음."
27,자동차부품,A234100,세원,"자동차 공조장치 관련 부품 등을 주로 생산하는 업체로 코넥스시장에서 코스닥시장으로 이전 상장. 주요 제품으로 Header Condenser, Evaporator, Radiator Cap, Pipe 등 공조제품과 기타 Press류 등이 있음. 국내 주요 거래처로는 한온시스템(주), DENSO 등이 있으며, 국외 수출 거래선으로는 BOSCH, GATES 등이 있음."
27,자동차부품,A265560,영화테크,"자동차 전장부품업체. 정션박스(전원분배 및 회로보호)와 전기차 및 이차전지 부품(전압변환,고전류/전압 차단 등) 등을 제조. 국내 자동차 5사와 북미GM 등 글로벌 OEM사에 제품을 공급."
27,자동차부품,A092780,동양피스톤,"자동차용 엔진피스톤을 전문적으로 제조하는 업체. 자동차 엔진의 주요 부품인 피스톤과 피스톤 파워셀 모듈을 생산. 국내자동차 회사인 현대자동차, 기아자동차, 두산인프라코어 등에 OEM납품과 AUDI, BMW, FIAT, CHRYSLER 등의 해외완성차업체에 피스톤을 공급중."
27,자동차부품,A033430,디에스티,"공조부품 제작설비(Fin Mill, Tube Mill, Core Builder)를 제작/판매하는 업체. 자동차용 냉ㆍ난방기 및 공기조절장치 등 자동차용 부품을 제조하여 판매하는 한온시스템 등에 생산설비를 판매하고 있으며, Nanjing Xiezhong(중국), VISTEON AUTOMOTIVE(인도) 등 다수의 해외업체와도 거래중."
27,자동차부품,A007340,디티알오토모티브,지배회사는 자동차용 부속품 및 축전지를 생산하는 단일 사업을 영위하는 구조로 종속회사 디티알을 통해 자동차용 방진제품(자동차부품) 사업 등을 영위.
27,자동차부품,A298050,효성첨단소재,"(주)효성에서 산업자재 사업이 인적분할되어 재상장된 업체. 타이어코드 및 Seatbelt용 원사, Airbag용 원단과 자동차용 카페트 등을 생산."
27,자동차부품,A128540,에코캡,"자동차용 부품 전문업체. 자동차용 전선, 자동차용 와이어링하네스, 벌브 소켓, LED모듈 등을 생산. 자동차용 전선 매출 비중이 높음."
27,자동차부품,A290120,대유에이피,"대유그룹 계열의 자동차 스티어링휠 전문업체. 자동차 조향장치인 스티어링휠(가죽사양 스티어링휠, PU사양 스티어링휠)을 전문으로 생산하고 있으며, 국내 스티어링휠 시장점유율 1위 업체임."
27,자동차부품,A049070,인탑스,"종속회사 (주)미래를 통해 자동차 부품 등을 생산, 공급중. 주요 제품은 자동차 제조 시에 사용되는 커넥터, 램프등임."
27,자동차부품,A085910,네오티스,"자동차에 사용되는 모터용 샤프트 생산/판매사업 등을 영위. Motor Shaft는 자동차용 파워 윈도우 모터의 기어 축이며, 대부분이 유럽 자동차에 장착되는 모터축. 주고객은 완성차 회사의 1차 부품 공급업체(Vendor)인 어셈블리 메이커."
27,자동차부품,A025320,시노펙스,"19년 하반기 현대기아차로부터 SQ(Supplier Quality) 인증을 획득하고, 차량용 터치 모듈과 스위치 센서 등 2종의 전장부품 양산에 돌입."
270,모바일콘텐츠(스마트폰/태블릿PC),A043610,지니뮤직,"KT그룹 계열의 디지털음악서비스 업체. 온라인 음악서비스 및 음악 유통을 주요 사업으로 영위. 2014년2월 KT로부터 사업양수한 지니(www.genie.co.kr) 음악서비스를 중심으로 2009년 영업 양수한 올레뮤직(www.ollehmusic.com)을 운영중. 18년10월 CJ디지털뮤직(주)를 흡수 합병했으며, 19년10월 지니뮤직과 엠넷닷컴(www.mnet.com) 서비스 통합 완료."
270,모바일콘텐츠(스마트폰/태블릿PC),A046440,KG모빌리언스,"KG그룹 계열의 휴대폰 결제서비스 업체. 온라인 휴대폰결제를 중심으로 ARS, Phone-bill결제, 계좌이체, 선불카드, 상품권 결제까지 다양한 결제수단을 서비스중. M-OTP,  휴대폰 본인 확인 서비스(CI 인증 등)를 영위중이며, 온라인결제에만 사용되었던 휴대폰결제를 오프라인에서도 사용할 수 있는 오프라인 휴대폰 소액결제(M-Tic)도 서비스중. 온라인게임머니, 음악, 영화, 웹서비스와 같은 디지털콘텐츠와 도서, 영화티켓, 패션아이템 등 실물콘텐츠 등이 주요 시장."
270,모바일콘텐츠(스마트폰/태블릿PC),A064260,다날,"휴대폰결제 등 유무선결제서비스를 주요사업으로 영위. 12년1월 음악서비스, 스타콘텐츠 등 엔터테인먼트 관련 콘텐츠 사업부문을 다날엔터테인먼트로 분할하고 계열사로 보유. 다날엔터테인먼트는 벨소리, 통화연결음, 스타화보, 스타블로그, 모바일 미팅 등 휴대폰으로 즐길 수 있는 모든 엔터테인먼트 콘텐츠를 제공 중."
270,모바일콘텐츠(스마트폰/태블릿PC),A063080,게임빌,"모바일게임 제작 및 서비스를 주요사업으로 영위. 대표게임으로 프로야구 시리즈, 제노니아 시리즈, 카툰워즈 시리즈, 별이되어라!, 피싱마스터, 몬스터워로드 등을 보유. 2013년10월 컴투스를 인수."
270,모바일콘텐츠(스마트폰/태블릿PC),A057680,옴니텔,"모바일 콘텐츠 업체. 모바일커머스, 모바일광고/DMB 등 콘텐트 제공 솔루션 개발 사업 등을 영위. 국내외 특허를 보유한 CBS (Cell Broadcasting System) 플랫폼은 현재 재난재해문자서비스 등에 활용중."
270,모바일콘텐츠(스마트폰/태블릿PC),A053110,소리바다,"소리바다 웹사이트(www.soribada.com)를 통해 대표 음악서비스 소리바다를 운영. 09년12월 국내 최초로 아이폰에서 애플리케이션 서비스를 시작했으며, 안드로이드에서도 서비스 중. 삼성전자 'Samsung Music'의 ASP서비스를 운영."
270,모바일콘텐츠(스마트폰/태블릿PC),A075130,플랜티넷,"자회사인 (주)플랜티엠을 통해 매장 내 배경음악/영상서비스, 디지털사이니지 등 미디어콘텐츠 사업을 영위."
270,모바일콘텐츠(스마트폰/태블릿PC),A078340,컴투스,"국내 최초로 모바일게임 서비스를 시작하고, 세계 최초로 휴대폰용 자바(JAVA)게임을 개발한 모바일 게임업체. 대표적인 인기 게임으로는 서머너즈 워, MLB9이닝스, 컴투스프로야구, 낚시의 신, 사커스피리츠, 스카이랜더스 등."
270,모바일콘텐츠(스마트폰/태블릿PC),A032540,TJ미디어,"노래방 음악 콘텐츠를 기반으로 한 미디어 콘텐츠 사업 등을 영위. 태국, 필리핀, 일본 등 해외시장에도 진출. 아이폰과 안드로이드폰용 노래방 어플과 콘텐츠를 개발/공급중."
270,모바일콘텐츠(스마트폰/태블릿PC),A054920,한컴위드,"PKI 및 암호기술 기반의 보안 솔루션 및 서비스 제공하는 보안 소프트웨어 업체. 주요제품으로 XecureDB, XecureKeyManager, PKI솔루션 제품(PKI제품, 데이타 암호제품, SafeIdentity 제품군)과 스마트시티 제품, 블록체인 제품(Blockchain Security Suite, Hancom SLedger)등."
270,모바일콘텐츠(스마트폰/태블릿PC),A017670,SK텔레콤,자회사인 SK플래닛이 스마트폰에서 사용하는 어플리케이션을 다운로드 받을 수 있는 원스토어를 운영중.
270,모바일콘텐츠(스마트폰/태블릿PC),A040300,YTN,YTN PLUS를 통해 YTN 및 계열매체의 콘텐츠를 디지털화하여 국내 주요 포털사이트와 모바일 등을 통해 실시간 제공중.
270,모바일콘텐츠(스마트폰/태블릿PC),A030200,KT,"유/무선전화, 초고속인터넷 등의 통신서비스를 제공하고, IPTV(인터넷TV), VoIP(인터넷전화) 등의 융합서비스(통신-방송, 유/무선)를 영위하는 국내 최대의 종합 통신업체."
270,모바일콘텐츠(스마트폰/태블릿PC),A035420,NAVER,"인터넷 검색포털 사이트 네이버 운영업체. 스마트폰 확산에 따라 모바일전용 네이버 홈페이지를 오픈하고 지도, 블로그, 라인, 스노우 등의 애플리케이션을 선보이는 등 모바일 사업을 강화중."
270,모바일콘텐츠(스마트폰/태블릿PC),A035720,카카오,"인터넷 포털 서비스 제공업체로 m.daum.net이라는 모바일 전용 홈페이지도 개설함. 다음 모바일웹, 로드뷰 등 스마트폰 확산에 따른 모바일 사업을 강화중."
270,모바일콘텐츠(스마트폰/태블릿PC),A042420,네오위즈홀딩스,"상장사 (주)네오위즈를 비롯해 비상장사 (주)네오플라이, (주)네오위즈아이엔에스, (주)애디스콥, (주)게임온 등을 연결대상 종속회사로 보유한 지주회사."
270,모바일콘텐츠(스마트폰/태블릿PC),A036030,KTH,"IPTV, 스마트TV, 아이패드 등 스마트디바이스 기반을 중심으로 영화, 영상, 교육 등의 컨텐츠를 제공중."
270,모바일콘텐츠(스마트폰/태블릿PC),A104200,NHN벅스,"온라인음악서비스 및 디지털음원유통 등을 주요사업으로 영위. 음악포털 ""벅스""를 통한 온라인 음원서비스(B2C) 및 음원유통(B2B), 음악방송 ""세이캐스트"" 등의 SNS운영사업 등을 영위."
270,모바일콘텐츠(스마트폰/태블릿PC),A039290,인포뱅크,"모바일결제서비스 브랜드 ""m&Bank"", 스마트폰 브랜드 ""m&Talk"" 등을 서비스 중."
270,모바일콘텐츠(스마트폰/태블릿PC),A018700,바른손,계열사인 레드모바일이 모바일 게임 사업을 영위.
270,모바일콘텐츠(스마트폰/태블릿PC),A041020,인프라웨어,"오피스 소프트웨어 사업을 주력사업으로 영위하는 업체. 스마트 디바이스에서 가장 활발히 활용되는 모바일 오피스, PC 오피스, 클라우드 기반 오피스 서비스 등 다양한 소프트웨어 기술을 보유."
270,모바일콘텐츠(스마트폰/태블릿PC),A030520,한글과컴퓨터,"한국의 대표 워드프로세서업체. 아이폰과 안드로이드용 한글문서 뷰어앱을 출시하고, 씽크프리 모바일  및 씽크프리 서버 등을 중심으로 모바일솔루션 사업 영위."
270,모바일콘텐츠(스마트폰/태블릿PC),A057030,YBM넷,"디지털 사전과 동영상 강의 등의 콘텐츠를 모바일 디바이스 기업, 포털사이트, 통신회사 등에 재가공하여 판매하는 디지털 콘텐츠 공급사업 등을 영위중. 특히, 스마트폰의 빠른 확산과 함께 태블릿 PC가 확대 보급되면서 스마트 러닝의 성장이 더욱 가속화될 것으로 예상하고 다양한 솔루션을 제공중."
270,모바일콘텐츠(스마트폰/태블릿PC),A068290,삼성출판사,"관계사 스마트스터디(주)가 모바일 앱 서비스(유아 교육컨텐츠 핑크퐁/애니메이션/사진/만화/게임 젤리킹, 타마고 앱) 개발/판매사업을 영위."
270,모바일콘텐츠(스마트폰/태블릿PC),A214180,민앤지,"모바일 부가서비스 개발업체. 휴대폰번호도용방지 서비스를 시작으로 로그인플러스, 휴대폰간편로그인 등의 다양한 2차 본인인증서비스를 제공하고 있으며 최근 주식투자노트, 건강지키미, 앱플레이어 등을 서비스하며 생활플랫폼으로 사업영역을 확대중."
270,모바일콘텐츠(스마트폰/태블릿PC),A207760,미스터블루,"온라인 만화, 웹툰, 소설 등의 제작/유통 및 만화출판 등을 주요사업으로 영위. 국내외 다양한 만화와 소설을 인터넷 및 모바일로 제공."
270,모바일콘텐츠(스마트폰/태블릿PC),A208860,엔지스테크널러지,"커넥티드카 솔루션 및 내비게이션 소프트웨어 개발업체. 스마트폰을 이용하여 자동차를 외부통신망과 효율적으로 연결시켜주는 독자적인 커넥티드카 솔루션 기술인 ""Nav-Link"" 솔루션 및 커넥티드카의 중요한 컨텐츠인 내비게이션을 제공하는 어플리케이션 ""BringGo""를  스마트폰을 통해 제공."
270,모바일콘텐츠(스마트폰/태블릿PC),A189690,포시에스,"전자문서 관련 전문 소프트웨어업체. 웹 및 모바일 환경에서 사용할 수 있는 리포팅 솔루션과 전자문서 생성 솔루션 등을 자체 기술로 개발하여 공공기관, 금융기관, 일반 기업 등에 공급."
270,모바일콘텐츠(스마트폰/태블릿PC),A263720,디앤씨미디어,"웹소설 및 웹툰 전문 콘텐츠 공급업체. 작가 수급 경쟁력과 편집부 기반의 조직을 통해 콘텐츠를 제작하고, 이를 출판·유통하는 사업을 주력으로 영위. 종이책 및 전자책으로 발행하여 교보문고, 영풍문고, 예스24 등 온오프라인 서점, 도서대여점 및 카카오페이지, 네이버 등의 플랫폼 등을 통해 소비자에게 판매·서비스중."
270,모바일콘텐츠(스마트폰/태블릿PC),A020120,키다리스튜디오,바로북(전자책서비스)을 통해 국내 최초의 온라인 전자책 서점으로 네이버 등 포털 및 이통사에 전자책 콘텐츠를 유통/판매중. 18년1월 웹툰서비스업체 (주)봄코믹스를 흡수합병함에 따라 웹툰서비스 사업도 영위.
272,전자결제(전자화폐),A046440,KG모빌리언스,"KG그룹 계열의 휴대폰 결제서비스 업체. 온라인 휴대폰결제를 중심으로 ARS, Phone-bill결제, 계좌이체, 선불카드, 상품권 결제까지 다양한 결제수단을 서비스중. M-OTP,  휴대폰 본인 확인 서비스(CI 인증 등)를 영위중이며, 온라인결제에만 사용되었던 휴대폰결제를 오프라인에서도 사용할 수 있는 오프라인 휴대폰 소액결제(M-Tic)도 서비스중."
272,전자결제(전자화폐),A064260,다날,"휴대폰결제 등 유무선결제서비스 사업영위. 2009년 미국 최대 이동통신사인 버라이존 와이어리스와 제휴를 맺었고, 티켓몬스터 및 카카오 등과도 제휴를 체결하여 휴대폰결제 서비스를 제공 중.  오프라인 결제 시장을 겨냥한 바코드 결제 솔루션을 개발해 中 텐센트 그룹의 모바일 메신져 ""WeChat""에도 국내 바코드 결제 솔루션을 제공."
272,전자결제(전자화폐),A035600,KG이니시스,KG그룹 계열의 전자지불(Payment Gateway) 대행 서비스(신용카드 지급대행 서비스 등)를 주요 사업으로 영위하는 전자결제업체. 상장사 휴대폰 결제서비스 업체 (주)KG모빌리언스의 최대주주임.
272,전자결제(전자화폐),A039290,인포뱅크,전자결제 서비스 업체. 엠앤뱅크(m&Bank)라는 브랜드 상품화.
272,전자결제(전자화폐),A060250,NHN한국사이버결제,"전자결제 전문업체. 온라인 전자결제대행(PG)사업, 온/오프라인 부가통신망(VAN)사업, 간편결제 관련사업 등을 영위. PG 사업은 소셜커머스사, 대형 온라인 쇼핑몰, 오픈마켓, 온라인 게임사 등을 주요 고객사로 두고 있음."
272,전자결제(전자화폐),A181710,NHN,간편결제 사업부문(페이코 사업부문)과 광고사업 부문을 단순 물적분할 방법으로 분할하여 엔에이치엔페이코㈜ 설립한 뒤 종속회사로 보유.
272,전자결제(전자화폐),A115310,인포바인,휴대폰인증서 보관서비스 사업을 주요 사업으로 영위.
272,전자결제(전자화폐),A094480,갤럭시아컴즈,"효성그룹 계열사로 전자결제사업, 모바일커머스사업 등을 영위하는 업체.  전자결제사업부문에서는 인터넷을 통해 고객이 신용카드 및 휴대폰 결제 등의 결제수단을 이용해 편리하게 결제 할 수 있도록 지원하는 전자결제 서비스와 각종 선불 카드, 상품권, 통신 선불카드의 재충전을 실시간으로 제공하는 편의점캐시 사업 등을 영위."
272,전자결제(전자화폐),A025770,한국정보통신,"신용카드 부가가치통신망(VAN) 사업자. 신용카드단말기인 이지체크(Easy Check)를 통해 신용카드조회서비스(CCMS), 판매대금자동이체서비스(DDC), 전자전표관리서비스(DSC), 현금영수증서비스 등을 주요 사업으로 영위. 인터넷 결제서비스(PG)인 EasyPay, SK텔레콤의 CDMA망을 이용하여 결제하는 EasyAir, 스마트폰 결제서비스인 EasyCheck Mobile 등 다양한 결제 솔루션을 제공."
272,전자결제(전자화폐),A950110,SBI핀테크솔루션즈,일본 전자지급결제서비스(PG) 전문업체로 신용카드 결제 및 지불을 대행해주는 전자지급결제서비스(PG) 사업을 영위중.
272,전자결제(전자화폐),A032640,LG유플러스,"LG그룹 계열의 이동통신업체로 전자결제 및 간편결제 서비스, 기업 펌뱅킹 등의 금융 인프라 기반 사업을 영위. Paynow 간편결제 서비스를 출시. 2015년 7월 오프라인 매장에서 휴대폰 번호 입력만으로 결제가 이루어지는 '페이나우 터치(Touch)'를 출시. 페이나우Biz, 페이나우Shop 등도 서비스중."
272,전자결제(전자화폐),A042000,카페24,"비즈니스 솔루션, 소프트웨어 개발 및 공급업체. 온라인 비즈니스가 가능할 수 있도록 쇼핑몰 솔루션, 광고/마케팅 솔루션, 호스팅 솔루션, 결제 솔루션, 도메인서비스 등의 다양한 서비스를 제공. 주요 매출처는 KG이니시스, LG유플러스 등 결제서비스를 제공해주는 PG(Payment Gateway)업체와 네이버, 카카오 등 온라인 광고를 중심으로 하는 국내 주요 포털사이트임."
272,전자결제(전자화폐),A234340,세틀뱅크,"전자금융 및 결제 플랫폼을 제공하는 핀테크 업체. ICT기술을 바탕으로 가상계좌 중계서비스, 펌뱅킹, 간편계좌결제, PG서비스 등의 전자금융 및 결제 플랫폼 제공을 주요 사업으로 영위."
272,전자결제(전자화폐),A290510,코리아센터,"글로벌 전자상거래 토탈 솔루션 업체. 2000년부터 국내 최초의 쇼핑몰 통합 솔루션인 '메이크샵(MakeShop)' 서비스를 운영하고 있으며, 이를 통해 쇼핑몰 창업자에게 최초 쇼핑몰 구축부터 마케팅, 관리, 운영 결제(PG)연계 등에 이르는 임대형 통합솔루션(ASP)을 제공."
276,클라우드 컴퓨팅,A064800,필링크,멀티미디어 클라우드 시스템에서 화면변화에 따른 광고영상 출력 장치 및 방법 관련 특허 보유. 무선인터넷 솔루션 제공회사로 SK텔레콤의 클라우드 컴퓨팅 구축에 플랫폼 서비스 구축을 담당.
276,클라우드 컴퓨팅,A041020,인프라웨어,모바일오피스에 기반한 클라우드 서비스 폴라리스 오피스 엔터프라이즈를 운영 중.
276,클라우드 컴퓨팅,A012030,DB,"IT아웃소싱, 시스템통합, 솔루션유통, 컨설팅 사업 영위 업체로 클라우드 서비스 사업도 진행중."
276,클라우드 컴퓨팅,A023590,다우기술,"기업용 소프트웨어 개발, 시스템 통합(SI) 및 컨설팅, IT 아웃소싱, 인터넷 서비스 등의 사업을 영위. 다우클라우드를 자체개발."
276,클라우드 컴퓨팅,A094280,효성ITX,"효성그룹 계열사로 컨택센터(콜센터), IT서비스(클라우드 서비스, CDN 서비스 등), 디스플레이솔루션 사업 등을 영위하는 업체. 클라우드 컴퓨팅 기술을 활용한 콘텐츠 전송네트워크(CDN) 서비스를 제공중."
276,클라우드 컴퓨팅,A034730,SK,시스템통합(SI) 및 IT 아웃소싱(Outsourcing) 서비스 등의 종합 IT 서비스 사업을 영위하는 업체로 레드햇과 협력을 통해 클라우드 컴퓨팅 기술 및 서비스 공동 개발.
276,클라우드 컴퓨팅,A017670,SK텔레콤,국내 1위의 이동통신사업자로 서비스용 플랫폼(PaaS)형 클라우드 컴퓨팅 서비스 제공. 클라우드 서비스 T클라우드비즈 운영.
